Airfoil,w_l1,w_l2,w_l3,w_l4,w_l5,w_l6,w_u1,w_u2,w_u3,w_u4,w_u5,w_u6,Alpha,CL,CD
A26,-0.18552,-0.14681,-0.15452,-0.11788,-0.15396,-0.14796,0.165184,0.159359,0.153141,0.132515,0.135975,0.127683,6,0.7682,0.012
A26,-0.18552,-0.14681,-0.15452,-0.11788,-0.15396,-0.14796,0.165184,0.159359,0.153141,0.132515,0.135975,0.127683,8,0.9119,0.01517
A26,-0.18552,-0.14681,-0.15452,-0.11788,-0.15396,-0.14796,0.165184,0.159359,0.153141,0.132515,0.135975,0.127683,10,1.0334,0.01931
A27,-0.15975,-0.16532,-0.1788,-0.12199,-0.13561,-0.1365,0.157857,0.164976,0.164495,0.136543,0.124757,0.14421,-2,-0.2076,0.00701
A27,-0.15975,-0.16532,-0.1788,-0.12199,-0.13561,-0.1365,0.157857,0.164976,0.164495,0.136543,0.124757,0.14421,0,0.0028,0.00682
A27,-0.15975,-0.16532,-0.1788,-0.12199,-0.13561,-0.1365,0.157857,0.164976,0.164495,0.136543,0.124757,0.14421,2,0.2048,0.0069
A27,-0.15975,-0.16532,-0.1788,-0.12199,-0.13561,-0.1365,0.157857,0.164976,0.164495,0.136543,0.124757,0.14421,4,0.4747,0.00848
A27,-0.15975,-0.16532,-0.1788,-0.12199,-0.13561,-0.1365,0.157857,0.164976,0.164495,0.136543,0.124757,0.14421,6,0.7547,0.01183
A27,-0.15975,-0.16532,-0.1788,-0.12199,-0.13561,-0.1365,0.157857,0.164976,0.164495,0.136543,0.124757,0.14421,8,0.8929,0.01522
A27,-0.15975,-0.16532,-0.1788,-0.12199,-0.13561,-0.1365,0.157857,0.164976,0.164495,0.136543,0.124757,0.14421,10,1.013,0.01994
A28,-0.1907,-0.17004,-0.1798,-0.13164,-0.13902,-0.1577,0.185999,0.173975,0.152003,0.120641,0.152237,0.149223,-2,-0.2326,0.00756
A28,-0.1907,-0.17004,-0.1798,-0.13164,-0.13902,-0.1577,0.185999,0.173975,0.152003,0.120641,0.152237,0.149223,0,-0.0083,0.00697
A28,-0.1907,-0.17004,-0.1798,-0.13164,-0.13902,-0.1577,0.185999,0.173975,0.152003,0.120641,0.152237,0.149223,2,0.1857,0.00751
A28,-0.1907,-0.17004,-0.1798,-0.13164,-0.13902,-0.1577,0.185999,0.173975,0.152003,0.120641,0.152237,0.149223,4,0.4672,0.00941
A28,-0.1907,-0.17004,-0.1798,-0.13164,-0.13902,-0.1577,0.185999,0.173975,0.152003,0.120641,0.152237,0.149223,6,0.7673,0.01159
A28,-0.1907,-0.17004,-0.1798,-0.13164,-0.13902,-0.1577,0.185999,0.173975,0.152003,0.120641,0.152237,0.149223,8,0.9253,0.01427
A28,-0.1907,-0.17004,-0.1798,-0.13164,-0.13902,-0.1577,0.185999,0.173975,0.152003,0.120641,0.152237,0.149223,10,1.0556,0.01796
A29,-0.18164,-0.13109,-0.14508,-0.11723,-0.16101,-0.11897,0.169678,0.144168,0.171718,0.116819,0.144119,0.13014,-2,-0.2002,0.00712
A29,-0.18164,-0.13109,-0.14508,-0.11723,-0.16101,-0.11897,0.169678,0.144168,0.171718,0.116819,0.144119,0.13014,0,0.0027,0.00601
A29,-0.18164,-0.13109,-0.14508,-0.11723,-0.16101,-0.11897,0.169678,0.144168,0.171718,0.116819,0.144119,0.13014,2,0.2204,0.00724
A29,-0.18164,-0.13109,-0.14508,-0.11723,-0.16101,-0.11897,0.169678,0.144168,0.171718,0.116819,0.144119,0.13014,4,0.5059,0.00938
A29,-0.18164,-0.13109,-0.14508,-0.11723,-0.16101,-0.11897,0.169678,0.144168,0.171718,0.116819,0.144119,0.13014,6,0.7716,0.01218
A29,-0.18164,-0.13109,-0.14508,-0.11723,-0.16101,-0.11897,0.169678,0.144168,0.171718,0.116819,0.144119,0.13014,8,0.9116,0.01492
A29,-0.18164,-0.13109,-0.14508,-0.11723,-0.16101,-0.11897,0.169678,0.144168,0.171718,0.116819,0.144119,0.13014,10,1.0308,0.01929
A30,-0.14913,-0.13505,-0.18212,-0.13945,-0.12337,-0.15917,0.152856,0.141296,0.162604,0.11965,0.157035,0.158072,-2,-0.2447,0.00733
A30,-0.14913,-0.13505,-0.18212,-0.13945,-0.12337,-0.15917,0.152856,0.141296,0.162604,0.11965,0.157035,0.158072,0,0.0028,0.00612
A30,-0.14913,-0.13505,-0.18212,-0.13945,-0.12337,-0.15917,0.152856,0.141296,0.162604,0.11965,0.157035,0.158072,2,0.2181,0.00655
A30,-0.14913,-0.13505,-0.18212,-0.13945,-0.12337,-0.15917,0.152856,0.141296,0.162604,0.11965,0.157035,0.158072,4,0.4799,0.00901
A30,-0.14913,-0.13505,-0.18212,-0.13945,-0.12337,-0.15917,0.152856,0.141296,0.162604,0.11965,0.157035,0.158072,6,0.7609,0.0126
A30,-0.14913,-0.13505,-0.18212,-0.13945,-0.12337,-0.15917,0.152856,0.141296,0.162604,0.11965,0.157035,0.158072,8,0.8984,0.01587
A30,-0.14913,-0.13505,-0.18212,-0.13945,-0.12337,-0.15917,0.152856,0.141296,0.162604,0.11965,0.157035,0.158072,10,1.0114,0.02105
A31,-0.17948,-0.16752,-0.14206,-0.14869,-0.14554,-0.1525,0.163549,0.1502,0.165178,0.129362,0.159402,0.151875,0,-0.0005,0.00601
A31,-0.17948,-0.16752,-0.14206,-0.14869,-0.14554,-0.1525,0.163549,0.1502,0.165178,0.129362,0.159402,0.151875,2,0.217,0.00698
A31,-0.17948,-0.16752,-0.14206,-0.14869,-0.14554,-0.1525,0.163549,0.1502,0.165178,0.129362,0.159402,0.151875,4,0.4831,0.00939
A31,-0.17948,-0.16752,-0.14206,-0.14869,-0.14554,-0.1525,0.163549,0.1502,0.165178,0.129362,0.159402,0.151875,6,0.7632,0.01256
A31,-0.17948,-0.16752,-0.14206,-0.14869,-0.14554,-0.1525,0.163549,0.1502,0.165178,0.129362,0.159402,0.151875,8,0.9142,0.01548
A31,-0.17948,-0.16752,-0.14206,-0.14869,-0.14554,-0.1525,0.163549,0.1502,0.165178,0.129362,0.159402,0.151875,10,1.0232,0.01965
A32,-0.18795,-0.15614,-0.16093,-0.11351,-0.16325,-0.15594,0.149819,0.138904,0.180392,0.115245,0.14344,0.15004,-2,-0.232,0.00755
A32,-0.18795,-0.15614,-0.16093,-0.11351,-0.16325,-0.15594,0.149819,0.138904,0.180392,0.115245,0.14344,0.15004,0,-0.0152,0.00599
A32,-0.18795,-0.15614,-0.16093,-0.11351,-0.16325,-0.15594,0.149819,0.138904,0.180392,0.115245,0.14344,0.15004,2,0.2238,0.00728
A32,-0.18795,-0.15614,-0.16093,-0.11351,-0.16325,-0.15594,0.149819,0.138904,0.180392,0.115245,0.14344,0.15004,4,0.506,0.0095
A32,-0.18795,-0.15614,-0.16093,-0.11351,-0.16325,-0.15594,0.149819,0.138904,0.180392,0.115245,0.14344,0.15004,6,0.7654,0.01308
A32,-0.18795,-0.15614,-0.16093,-0.11351,-0.16325,-0.15594,0.149819,0.138904,0.180392,0.115245,0.14344,0.15004,8,0.9008,0.01635
A32,-0.18795,-0.15614,-0.16093,-0.11351,-0.16325,-0.15594,0.149819,0.138904,0.180392,0.115245,0.14344,0.15004,10,1.0039,0.02136
A33,-0.18034,-0.15892,-0.17413,-0.13074,-0.16125,-0.13517,0.185104,0.171898,0.183331,0.136153,0.131993,0.145515,-2,-0.2009,0.00705
A33,-0.18034,-0.15892,-0.17413,-0.13074,-0.16125,-0.13517,0.185104,0.171898,0.183331,0.136153,0.131993,0.145515,0,-0.0077,0.00684
A33,-0.18034,-0.15892,-0.17413,-0.13074,-0.16125,-0.13517,0.185104,0.171898,0.183331,0.136153,0.131993,0.145515,2,0.2008,0.00734
A33,-0.18034,-0.15892,-0.17413,-0.13074,-0.16125,-0.13517,0.185104,0.171898,0.183331,0.136153,0.131993,0.145515,4,0.4658,0.00886
A33,-0.18034,-0.15892,-0.17413,-0.13074,-0.16125,-0.13517,0.185104,0.171898,0.183331,0.136153,0.131993,0.145515,6,0.7439,0.01149
A33,-0.18034,-0.15892,-0.17413,-0.13074,-0.16125,-0.13517,0.185104,0.171898,0.183331,0.136153,0.131993,0.145515,8,0.9305,0.01444
A33,-0.18034,-0.15892,-0.17413,-0.13074,-0.16125,-0.13517,0.185104,0.171898,0.183331,0.136153,0.131993,0.145515,10,1.0484,0.01798
A34,-0.1548,-0.13608,-0.18153,-0.13459,-0.14784,-0.12423,0.154217,0.136883,0.174009,0.133194,0.128559,0.137513,-2,-0.216,0.00657
A34,-0.1548,-0.13608,-0.18153,-0.13459,-0.14784,-0.12423,0.154217,0.136883,0.174009,0.133194,0.128559,0.137513,0,-0.0048,0.00633
A34,-0.1548,-0.13608,-0.18153,-0.13459,-0.14784,-0.12423,0.154217,0.136883,0.174009,0.133194,0.128559,0.137513,4,0.4374,0.0083
A34,-0.1548,-0.13608,-0.18153,-0.13459,-0.14784,-0.12423,0.154217,0.136883,0.174009,0.133194,0.128559,0.137513,6,0.7062,0.01231
A34,-0.1548,-0.13608,-0.18153,-0.13459,-0.14784,-0.12423,0.154217,0.136883,0.174009,0.133194,0.128559,0.137513,8,0.8755,0.01576
A34,-0.1548,-0.13608,-0.18153,-0.13459,-0.14784,-0.12423,0.154217,0.136883,0.174009,0.133194,0.128559,0.137513,10,0.9904,0.02107
A35,-0.16577,-0.1664,-0.16564,-0.13016,-0.13242,-0.15686,0.181572,0.154993,0.163068,0.14706,0.158913,0.159387,-2,-0.1896,0.00737
A35,-0.16577,-0.1664,-0.16564,-0.13016,-0.13242,-0.15686,0.181572,0.154993,0.163068,0.14706,0.158913,0.159387,0,0.026,0.00637
A35,-0.16577,-0.1664,-0.16564,-0.13016,-0.13242,-0.15686,0.181572,0.154993,0.163068,0.14706,0.158913,0.159387,2,0.2417,0.00692
A35,-0.16577,-0.1664,-0.16564,-0.13016,-0.13242,-0.15686,0.181572,0.154993,0.163068,0.14706,0.158913,0.159387,4,0.5139,0.00962
A35,-0.16577,-0.1664,-0.16564,-0.13016,-0.13242,-0.15686,0.181572,0.154993,0.163068,0.14706,0.158913,0.159387,6,0.7892,0.01217
A35,-0.16577,-0.1664,-0.16564,-0.13016,-0.13242,-0.15686,0.181572,0.154993,0.163068,0.14706,0.158913,0.159387,8,0.9323,0.0148
A35,-0.16577,-0.1664,-0.16564,-0.13016,-0.13242,-0.15686,0.181572,0.154993,0.163068,0.14706,0.158913,0.159387,10,1.0508,0.01885
A36,-0.18379,-0.14446,-0.16924,-0.13207,-0.15169,-0.14199,0.16789,0.166481,0.157719,0.129683,0.130566,0.147153,-2,-0.2261,0.00693
A36,-0.18379,-0.14446,-0.16924,-0.13207,-0.15169,-0.14199,0.16789,0.166481,0.157719,0.129683,0.130566,0.147153,0,-0.0144,0.00635
A36,-0.18379,-0.14446,-0.16924,-0.13207,-0.15169,-0.14199,0.16789,0.166481,0.157719,0.129683,0.130566,0.147153,2,0.1974,0.00726
A36,-0.18379,-0.14446,-0.16924,-0.13207,-0.15169,-0.14199,0.16789,0.166481,0.157719,0.129683,0.130566,0.147153,4,0.4697,0.00909
A36,-0.18379,-0.14446,-0.16924,-0.13207,-0.15169,-0.14199,0.16789,0.166481,0.157719,0.129683,0.130566,0.147153,6,0.7512,0.01179
A36,-0.18379,-0.14446,-0.16924,-0.13207,-0.15169,-0.14199,0.16789,0.166481,0.157719,0.129683,0.130566,0.147153,8,0.9149,0.01476
A36,-0.18379,-0.14446,-0.16924,-0.13207,-0.15169,-0.14199,0.16789,0.166481,0.157719,0.129683,0.130566,0.147153,10,1.0289,0.01908
A37,-0.15908,-0.15813,-0.17005,-0.13883,-0.1479,-0.12016,0.193581,0.166455,0.138912,0.122659,0.123599,0.148504,-2,-0.2437,0.0069
A37,-0.15908,-0.15813,-0.17005,-0.13883,-0.1479,-0.12016,0.193581,0.166455,0.138912,0.122659,0.123599,0.148504,0,-0.0114,0.00677
A37,-0.15908,-0.15813,-0.17005,-0.13883,-0.1479,-0.12016,0.193581,0.166455,0.138912,0.122659,0.123599,0.148504,2,0.1865,0.00768
A37,-0.15908,-0.15813,-0.17005,-0.13883,-0.1479,-0.12016,0.193581,0.166455,0.138912,0.122659,0.123599,0.148504,4,0.4293,0.0092
A37,-0.15908,-0.15813,-0.17005,-0.13883,-0.1479,-0.12016,0.193581,0.166455,0.138912,0.122659,0.123599,0.148504,6,0.7181,0.01133
A37,-0.15908,-0.15813,-0.17005,-0.13883,-0.1479,-0.12016,0.193581,0.166455,0.138912,0.122659,0.123599,0.148504,8,0.9131,0.0138
A37,-0.15908,-0.15813,-0.17005,-0.13883,-0.1479,-0.12016,0.193581,0.166455,0.138912,0.122659,0.123599,0.148504,10,1.0516,0.01735
A38,-0.18955,-0.16322,-0.1702,-0.14416,-0.12616,-0.12247,0.180089,0.132758,0.137402,0.141047,0.126568,0.155786,-2,-0.2478,0.00753
A38,-0.18955,-0.16322,-0.1702,-0.14416,-0.12616,-0.12247,0.180089,0.132758,0.137402,0.141047,0.126568,0.155786,0,0.0064,0.00636
A38,-0.18955,-0.16322,-0.1702,-0.14416,-0.12616,-0.12247,0.180089,0.132758,0.137402,0.141047,0.126568,0.155786,4,0.4296,0.00954
A38,-0.18955,-0.16322,-0.1702,-0.14416,-0.12616,-0.12247,0.180089,0.132758,0.137402,0.141047,0.126568,0.155786,6,0.7257,0.01205
A38,-0.18955,-0.16322,-0.1702,-0.14416,-0.12616,-0.12247,0.180089,0.132758,0.137402,0.141047,0.126568,0.155786,8,0.8791,0.01477
A38,-0.18955,-0.16322,-0.1702,-0.14416,-0.12616,-0.12247,0.180089,0.132758,0.137402,0.141047,0.126568,0.155786,10,1.0237,0.01862
A39,-0.16319,-0.14612,-0.15843,-0.14723,-0.12526,-0.15213,0.187553,0.135668,0.160454,0.153116,0.133239,0.124771,-2,-0.208,0.00678
A39,-0.16319,-0.14612,-0.15843,-0.14723,-0.12526,-0.15213,0.187553,0.135668,0.160454,0.153116,0.133239,0.124771,0,-0.0064,0.00628
A39,-0.16319,-0.14612,-0.15843,-0.14723,-0.12526,-0.15213,0.187553,0.135668,0.160454,0.153116,0.133239,0.124771,2,0.2107,0.00677
A39,-0.16319,-0.14612,-0.15843,-0.14723,-0.12526,-0.15213,0.187553,0.135668,0.160454,0.153116,0.133239,0.124771,4,0.4785,0.00979
A39,-0.16319,-0.14612,-0.15843,-0.14723,-0.12526,-0.15213,0.187553,0.135668,0.160454,0.153116,0.133239,0.124771,6,0.762,0.01223
A39,-0.16319,-0.14612,-0.15843,-0.14723,-0.12526,-0.15213,0.187553,0.135668,0.160454,0.153116,0.133239,0.124771,8,0.9081,0.01487
A39,-0.16319,-0.14612,-0.15843,-0.14723,-0.12526,-0.15213,0.187553,0.135668,0.160454,0.153116,0.133239,0.124771,10,1.044,0.01854
A40,-0.15614,-0.13032,-0.137,-0.12472,-0.12887,-0.12521,0.147406,0.13373,0.169506,0.131539,0.145484,0.126364,-2,-0.1884,0.00658
A40,-0.15614,-0.13032,-0.137,-0.12472,-0.12887,-0.12521,0.147406,0.13373,0.169506,0.131539,0.145484,0.126364,0,0.0179,0.00587
A40,-0.15614,-0.13032,-0.137,-0.12472,-0.12887,-0.12521,0.147406,0.13373,0.169506,0.131539,0.145484,0.126364,2,0.2546,0.00677
A40,-0.15614,-0.13032,-0.137,-0.12472,-0.12887,-0.12521,0.147406,0.13373,0.169506,0.131539,0.145484,0.126364,4,0.531,0.00919
A40,-0.15614,-0.13032,-0.137,-0.12472,-0.12887,-0.12521,0.147406,0.13373,0.169506,0.131539,0.145484,0.126364,6,0.7503,0.01254
A40,-0.15614,-0.13032,-0.137,-0.12472,-0.12887,-0.12521,0.147406,0.13373,0.169506,0.131539,0.145484,0.126364,8,0.8851,0.01632
A40,-0.15614,-0.13032,-0.137,-0.12472,-0.12887,-0.12521,0.147406,0.13373,0.169506,0.131539,0.145484,0.126364,10,1.0135,0.02144
A41,-0.14717,-0.13948,-0.14454,-0.1525,-0.15538,-0.12877,0.183691,0.168942,0.168304,0.14396,0.122596,0.12895,-2,-0.2113,0.00634
A41,-0.14717,-0.13948,-0.14454,-0.1525,-0.15538,-0.12877,0.183691,0.168942,0.168304,0.14396,0.122596,0.12895,0,-0.01,0.00658
A41,-0.14717,-0.13948,-0.14454,-0.1525,-0.15538,-0.12877,0.183691,0.168942,0.168304,0.14396,0.122596,0.12895,6,0.724,0.01134
A41,-0.14717,-0.13948,-0.14454,-0.1525,-0.15538,-0.12877,0.183691,0.168942,0.168304,0.14396,0.122596,0.12895,8,0.9357,0.01422
A41,-0.14717,-0.13948,-0.14454,-0.1525,-0.15538,-0.12877,0.183691,0.168942,0.168304,0.14396,0.122596,0.12895,10,1.0507,0.01801
A42,-0.15731,-0.14024,-0.16744,-0.15314,-0.16196,-0.12733,0.166859,0.130376,0.181527,0.139128,0.16439,0.121676,-2,-0.2112,0.00661
A42,-0.15731,-0.14024,-0.16744,-0.15314,-0.16196,-0.12733,0.166859,0.130376,0.181527,0.139128,0.16439,0.121676,0,-0.0042,0.00635
A42,-0.15731,-0.14024,-0.16744,-0.15314,-0.16196,-0.12733,0.166859,0.130376,0.181527,0.139128,0.16439,0.121676,2,0.2025,0.00671
A42,-0.15731,-0.14024,-0.16744,-0.15314,-0.16196,-0.12733,0.166859,0.130376,0.181527,0.139128,0.16439,0.121676,4,0.4116,0.00858
A42,-0.15731,-0.14024,-0.16744,-0.15314,-0.16196,-0.12733,0.166859,0.130376,0.181527,0.139128,0.16439,0.121676,6,0.6757,0.01228
A42,-0.15731,-0.14024,-0.16744,-0.15314,-0.16196,-0.12733,0.166859,0.130376,0.181527,0.139128,0.16439,0.121676,8,0.8992,0.01557
A42,-0.15731,-0.14024,-0.16744,-0.15314,-0.16196,-0.12733,0.166859,0.130376,0.181527,0.139128,0.16439,0.121676,10,1.0018,0.01978
A43,-0.16056,-0.14568,-0.13985,-0.12091,-0.14989,-0.14741,0.179333,0.131716,0.174699,0.130361,0.141602,0.150551,0,0.0144,0.00593
A43,-0.16056,-0.14568,-0.13985,-0.12091,-0.14989,-0.14741,0.179333,0.131716,0.174699,0.130361,0.141602,0.150551,2,0.2632,0.00742
A43,-0.16056,-0.14568,-0.13985,-0.12091,-0.14989,-0.14741,0.179333,0.131716,0.174699,0.130361,0.141602,0.150551,4,0.5304,0.01022
A43,-0.16056,-0.14568,-0.13985,-0.12091,-0.14989,-0.14741,0.179333,0.131716,0.174699,0.130361,0.141602,0.150551,6,0.7878,0.01249
A43,-0.16056,-0.14568,-0.13985,-0.12091,-0.14989,-0.14741,0.179333,0.131716,0.174699,0.130361,0.141602,0.150551,8,0.9317,0.01514
A43,-0.16056,-0.14568,-0.13985,-0.12091,-0.14989,-0.14741,0.179333,0.131716,0.174699,0.130361,0.141602,0.150551,10,1.0538,0.01896
A44,-0.14892,-0.13205,-0.15817,-0.13853,-0.12775,-0.12183,0.172313,0.163802,0.171339,0.114167,0.146861,0.13283,-2,-0.1982,0.00651
A44,-0.14892,-0.13205,-0.15817,-0.13853,-0.12775,-0.12183,0.172313,0.163802,0.171339,0.114167,0.146861,0.13283,0,0.0126,0.0064
A44,-0.14892,-0.13205,-0.15817,-0.13853,-0.12775,-0.12183,0.172313,0.163802,0.171339,0.114167,0.146861,0.13283,2,0.2203,0.00713
A44,-0.14892,-0.13205,-0.15817,-0.13853,-0.12775,-0.12183,0.172313,0.163802,0.171339,0.114167,0.146861,0.13283,4,0.485,0.00866
A44,-0.14892,-0.13205,-0.15817,-0.13853,-0.12775,-0.12183,0.172313,0.163802,0.171339,0.114167,0.146861,0.13283,6,0.7698,0.01138
A44,-0.14892,-0.13205,-0.15817,-0.13853,-0.12775,-0.12183,0.172313,0.163802,0.171339,0.114167,0.146861,0.13283,8,0.914,0.01437
A44,-0.14892,-0.13205,-0.15817,-0.13853,-0.12775,-0.12183,0.172313,0.163802,0.171339,0.114167,0.146861,0.13283,10,1.0443,0.0188
A45,-0.15598,-0.14984,-0.1841,-0.12308,-0.15583,-0.14064,0.192269,0.147629,0.155976,0.148671,0.140658,0.126863,-2,-0.2087,0.00688
A45,-0.15598,-0.14984,-0.1841,-0.12308,-0.15583,-0.14064,0.192269,0.147629,0.155976,0.148671,0.140658,0.126863,0,-0.0052,0.00631
A45,-0.15598,-0.14984,-0.1841,-0.12308,-0.15583,-0.14064,0.192269,0.147629,0.155976,0.148671,0.140658,0.126863,2,0.2004,0.00697
A45,-0.15598,-0.14984,-0.1841,-0.12308,-0.15583,-0.14064,0.192269,0.147629,0.155976,0.148671,0.140658,0.126863,4,0.4527,0.00958
A45,-0.15598,-0.14984,-0.1841,-0.12308,-0.15583,-0.14064,0.192269,0.147629,0.155976,0.148671,0.140658,0.126863,6,0.7403,0.01201
A45,-0.15598,-0.14984,-0.1841,-0.12308,-0.15583,-0.14064,0.192269,0.147629,0.155976,0.148671,0.140658,0.126863,8,0.9188,0.01447
A45,-0.15598,-0.14984,-0.1841,-0.12308,-0.15583,-0.14064,0.192269,0.147629,0.155976,0.148671,0.140658,0.126863,10,1.0473,0.01804
A46,-0.18697,-0.14166,-0.16153,-0.14107,-0.13052,-0.12785,0.176863,0.132425,0.148796,0.117944,0.147594,0.124111,-2,-0.2317,0.00719
A46,-0.18697,-0.14166,-0.16153,-0.14107,-0.13052,-0.12785,0.176863,0.132425,0.148796,0.117944,0.147594,0.124111,0,-0.0067,0.00608
A46,-0.18697,-0.14166,-0.16153,-0.14107,-0.13052,-0.12785,0.176863,0.132425,0.148796,0.117944,0.147594,0.124111,2,0.1894,0.00693
A46,-0.18697,-0.14166,-0.16153,-0.14107,-0.13052,-0.12785,0.176863,0.132425,0.148796,0.117944,0.147594,0.124111,4,0.4508,0.00957
A46,-0.18697,-0.14166,-0.16153,-0.14107,-0.13052,-0.12785,0.176863,0.132425,0.148796,0.117944,0.147594,0.124111,6,0.7379,0.0121
A46,-0.18697,-0.14166,-0.16153,-0.14107,-0.13052,-0.12785,0.176863,0.132425,0.148796,0.117944,0.147594,0.124111,8,0.885,0.0147
A46,-0.18697,-0.14166,-0.16153,-0.14107,-0.13052,-0.12785,0.176863,0.132425,0.148796,0.117944,0.147594,0.124111,10,1.0279,0.01859
A47,-0.17479,-0.16078,-0.15023,-0.15199,-0.14091,-0.14634,0.192526,0.161859,0.146457,0.128241,0.15107,0.140996,-2,-0.2245,0.00711
A47,-0.17479,-0.16078,-0.15023,-0.15199,-0.14091,-0.14634,0.192526,0.161859,0.146457,0.128241,0.15107,0.140996,0,-0.0068,0.00618
A47,-0.17479,-0.16078,-0.15023,-0.15199,-0.14091,-0.14634,0.192526,0.161859,0.146457,0.128241,0.15107,0.140996,4,0.4606,0.00968
A47,-0.17479,-0.16078,-0.15023,-0.15199,-0.14091,-0.14634,0.192526,0.161859,0.146457,0.128241,0.15107,0.140996,6,0.7499,0.01183
A47,-0.17479,-0.16078,-0.15023,-0.15199,-0.14091,-0.14634,0.192526,0.161859,0.146457,0.128241,0.15107,0.140996,8,0.9277,0.01427
A47,-0.17479,-0.16078,-0.15023,-0.15199,-0.14091,-0.14634,0.192526,0.161859,0.146457,0.128241,0.15107,0.140996,10,1.0588,0.01769
A48,-0.19443,-0.14851,-0.16706,-0.14287,-0.12212,-0.14281,0.189207,0.136234,0.142594,0.147805,0.13772,0.123563,-2,-0.2116,0.00716
A48,-0.19443,-0.14851,-0.16706,-0.14287,-0.12212,-0.14281,0.189207,0.136234,0.142594,0.147805,0.13772,0.123563,0,-0.0059,0.0064
A48,-0.19443,-0.14851,-0.16706,-0.14287,-0.12212,-0.14281,0.189207,0.136234,0.142594,0.147805,0.13772,0.123563,2,0.1917,0.00695
A48,-0.19443,-0.14851,-0.16706,-0.14287,-0.12212,-0.14281,0.189207,0.136234,0.142594,0.147805,0.13772,0.123563,4,0.4613,0.00985
A48,-0.19443,-0.14851,-0.16706,-0.14287,-0.12212,-0.14281,0.189207,0.136234,0.142594,0.147805,0.13772,0.123563,6,0.7415,0.0121
A48,-0.19443,-0.14851,-0.16706,-0.14287,-0.12212,-0.14281,0.189207,0.136234,0.142594,0.147805,0.13772,0.123563,8,0.8944,0.01458
A48,-0.19443,-0.14851,-0.16706,-0.14287,-0.12212,-0.14281,0.189207,0.136234,0.142594,0.147805,0.13772,0.123563,10,1.0399,0.01813
A49,-0.1875,-0.17364,-0.1393,-0.12776,-0.15921,-0.13387,0.194378,0.159664,0.177686,0.134976,0.139658,0.125465,-2,-0.1914,0.0076
A49,-0.1875,-0.17364,-0.1393,-0.12776,-0.15921,-0.13387,0.194378,0.159664,0.177686,0.134976,0.139658,0.125465,0,-0.0047,0.00661
A49,-0.1875,-0.17364,-0.1393,-0.12776,-0.15921,-0.13387,0.194378,0.159664,0.177686,0.134976,0.139658,0.125465,2,0.2116,0.00735
A49,-0.1875,-0.17364,-0.1393,-0.12776,-0.15921,-0.13387,0.194378,0.159664,0.177686,0.134976,0.139658,0.125465,6,0.7835,0.01188
A49,-0.1875,-0.17364,-0.1393,-0.12776,-0.15921,-0.13387,0.194378,0.159664,0.177686,0.134976,0.139658,0.125465,8,0.9307,0.01432
A49,-0.1875,-0.17364,-0.1393,-0.12776,-0.15921,-0.13387,0.194378,0.159664,0.177686,0.134976,0.139658,0.125465,10,1.0565,0.01789
A50,-0.1671,-0.15563,-0.13749,-0.13709,-0.1378,-0.14429,0.17438,0.165362,0.175395,0.137882,0.125657,0.160282,-2,-0.1892,0.00686
A50,-0.1671,-0.15563,-0.13749,-0.13709,-0.1378,-0.14429,0.17438,0.165362,0.175395,0.137882,0.125657,0.160282,0,0.008,0.00641
A50,-0.1671,-0.15563,-0.13749,-0.13709,-0.1378,-0.14429,0.17438,0.165362,0.175395,0.137882,0.125657,0.160282,2,0.2403,0.00741
A50,-0.1671,-0.15563,-0.13749,-0.13709,-0.1378,-0.14429,0.17438,0.165362,0.175395,0.137882,0.125657,0.160282,4,0.5303,0.00914
A50,-0.1671,-0.15563,-0.13749,-0.13709,-0.1378,-0.14429,0.17438,0.165362,0.175395,0.137882,0.125657,0.160282,6,0.7964,0.01183
A50,-0.1671,-0.15563,-0.13749,-0.13709,-0.1378,-0.14429,0.17438,0.165362,0.175395,0.137882,0.125657,0.160282,8,0.9355,0.0147
A50,-0.1671,-0.15563,-0.13749,-0.13709,-0.1378,-0.14429,0.17438,0.165362,0.175395,0.137882,0.125657,0.160282,10,1.05,0.01894
A51,-0.19409,-0.14796,-0.15546,-0.12415,-0.13594,-0.15378,0.156739,0.131216,0.166431,0.113791,0.129097,0.136386,-2,-0.2445,0.00753
A51,-0.19409,-0.14796,-0.15546,-0.12415,-0.13594,-0.15378,0.156739,0.131216,0.166431,0.113791,0.129097,0.136386,0,-0.0204,0.00606
A51,-0.19409,-0.14796,-0.15546,-0.12415,-0.13594,-0.15378,0.156739,0.131216,0.166431,0.113791,0.129097,0.136386,2,0.2169,0.00705
A51,-0.19409,-0.14796,-0.15546,-0.12415,-0.13594,-0.15378,0.156739,0.131216,0.166431,0.113791,0.129097,0.136386,4,0.4995,0.00974
A51,-0.19409,-0.14796,-0.15546,-0.12415,-0.13594,-0.15378,0.156739,0.131216,0.166431,0.113791,0.129097,0.136386,6,0.7403,0.0126
A51,-0.19409,-0.14796,-0.15546,-0.12415,-0.13594,-0.15378,0.156739,0.131216,0.166431,0.113791,0.129097,0.136386,8,0.8866,0.01578
A51,-0.19409,-0.14796,-0.15546,-0.12415,-0.13594,-0.15378,0.156739,0.131216,0.166431,0.113791,0.129097,0.136386,10,1.0111,0.02053
A52,-0.16412,-0.14525,-0.14802,-0.13289,-0.15477,-0.14989,0.15097,0.158189,0.180551,0.125327,0.160463,0.143359,-2,-0.2032,0.00671
